
2019年11月17日11:06:16,15,4.833333333333333,58.333333333333336,0,-42.19184973973057,-882.4088730185954
2019年11月17日11:06:23,16,4.166666666666667,57.83856709798178,0,-16.576635938154425,-898.9855089567498
2019年11月17日11:06:29,17,4.666666666666666,58.5,0,-10.825786035606768,-909.8112949923566
2019年11月17日11:06:34,18,4.5,58.5,1,-11.672491408164376,-921.483786400521
2019年11月17日11:06:40,19,76.83333333333333,84.66666666666667,0,671.0221318559102,-250.46165454461084
2019年11月17日11:06:47,20,77.16666666666667,84.83333333333333,0,-7.659708104848448,-258.1213626494593
2019年11月17日11:06:54,21,5.833333333333333,56.88409423828125,0,-684.4939839868522,-942.6153466363114
2019年11月17日11:07:01,22,4.5,54.666666666666664,0,-695.605884511906,-1638.2212311482174
2019年11月17日11:07:07,23,77.30281575520833,85.23239644368489,0,676.1536831215886,-962.0675480266287
2019年11月17日11:07:14,24,77.5,85.66666666666667,0,-5.1193793037975865,-967.1869273304263
2019年11月17日11:07:21,25,79.33333333333333,88.66666666666667,0,685.3482585697602,-281.8386687606661
2019年11月17日11:07:25,26,87.14222208658855,88.36930338541667,1,77.79608164275686,-204.04258711790925
2019年11月17日11:07:32,27,77.99999999999999,85.0,0,-116.63740387411224,-320.6799909920215
2019年11月17日11:07:37,28,83.49999999999999,84.83333333333333,1,34.88745860896614,-285.79253238305535
2019年11月17日11:07:41,29,84.33333333333333,88.16666666666667,1,-28.564096857594734,-314.3566292406501
2019年11月17日11:07:46,30,77.66666666666667,84.66666666666667,1,-11.273222638758682,-325.62985187940876
2019年11月17日11:07:53,31,77.5,84.83333333333333,0,-30.170089303736347,-355.7999411831451
2019年11月17日11:08:00,32,79.83333333333333,88.66666666666667,0,-50.10164153801156,-405.9015827211567
2019年11月17日11:08:04,33,83.20454406738283,84.73105875651042,1,46.63067892330986,-359.2709037978468
2019年11月17日11:08:09,34,83.0,84.5,1,-32.70499145611694,-391.97589525396376
2019年11月17日11:08:14,35,76.00000000000001,85.16666666666667,1,-119.31938213094782,-511.29527738491157
2019年11月17日11:08:20,36,79.16666666666667,88.83333333333333,0,-20.89474099595435,-532.1900183808659
2019年11月17日11:08:25,37,74.33333333333333,84.83333333333333,1,-4.4416669363258166,-536.6316853171918
2019年11月17日11:08:32,38,73.83333333333333,84.83333333333333,0,-10.222520658483347,-546.8542059756751
2019年11月17日11:08:39,39,78.8289082845052,88.0,0,57.848237559871336,-489.00596841580375
2019年11月17日11:09:54,0,7.935373942057292,48.666666666666664,0,69.08706706925443,69.08706706925443
2019年11月17日11:10:01,1,90.83333333333333,14.666666666666666,0,325.5025626479909,394.5896297172453
2019年11月17日11:10:06,2,92.83333333333333,0.3333333333333333,1,-16.697690578575646,377.89193913866967
2019年11月17日11:10:12,3,90.9078369140625,3.9815120697021484,3,-33.6181319464842,344.2738071921855
2019年11月17日11:10:19,4,110.66666666666667,31.0,0,239.76055008037832,584.0343572725637
2019年11月17日11:10:25,5,7.138076146443685,47.09163920084635,0,-1053.5179163236585,-469.48355905109474
2019年11月17日11:10:32,6,7.9489796956380205,48.33333333333334,0,-10.0,-479.48355905109474
2019年11月17日11:10:39,7,6.372618993123372,45.630950927734375,0,-25.460438268937082,-504.9439973200318
2019年11月17日11:10:45,8,7.942176818847656,48.5,0,-9.908286966077355,-514.8522842861091
2019年11月17日11:10:52,9,7.935373942057292,48.666666666666664,0,-10.0,-524.8522842861091
2019年11月17日11:10:57,10,7.532947540283203,47.69628397623698,1,-13.901565700350034,-538.7538499864592
2019年11月17日11:11:04,11,7.935373942057292,48.666666666666664,0,-10.0,-548.7538499864592
2019年11月17日11:11:11,12,7.935373942057292,48.666666666666664,0,-10.18232559522545,-558.9361755816847
2019年11月17日11:11:15,13,7.9489796956380205,48.33333333333334,1,-9.81767440477455,-568.7538499864593
2019年11月17日11:11:20,14,7.935373942057292,48.666666666666664,1,-10.091713033922645,-578.8455630203819
2019年11月17日11:11:25,15,7.935373942057292,48.666666666666664,1,-10.0,-588.8455630203819
2019年11月17日11:11:39,0,7.9489796956380205,48.33333333333334,0,-10.0,-10.0
2019年11月17日11:11:44,1,7.935373942057292,48.666666666666664,1,-10.0,-20.0
2019年11月17日11:11:51,2,7.9489796956380205,48.33333333333334,0,-9.81767440477455,-29.81767440477455
2019年11月17日11:11:59,3,7.9489796956380205,48.33333333333334,0,-9.81767440477455,-39.6353488095491
2019年11月17日11:12:06,4,7.935373942057292,48.666666666666664,0,-8.897064485836381,-48.53241329538548
2019年11月17日11:12:12,5,7.935373942057292,48.666666666666664,0,-10.18232559522545,-58.71473889061093
2019年11月17日11:12:18,6,7.942176818847656,48.5,0,-10.0,-68.71473889061093
2019年11月17日11:12:23,7,7.942176818847656,48.5,1,-10.0,-78.71473889061093
2019年11月17日11:12:30,8,7.942176818847656,48.5,0,-10.0,-88.71473889061093
2019年11月17日11:12:34,9,61.543009440104164,39.5,1,525.4893307132892,436.77459182267825
2019年11月17日11:12:40,10,42.73675537109375,31.710540771484375,3,-221.21532164563348,215.55927017704477
2019年11月17日11:12:47,11,74.49999999999999,18.666666666666668,0,260.40692206836496,475.96619224540973
2019年11月17日11:12:52,12,67.5,25.166666666666668,3,-75.1070173026369,400.8591749427728
2019年11月17日11:12:58,13,64.33333333333333,26.5,4,-73.01432107288775,327.84485386988507
2019年11月17日11:13:03,14,77.52247111002605,22.5,2,94.45361694678894,422.298470816674
2019年11月17日11:13:07,15,84.89080301920573,19.833333333333332,2,75.48208846388718,497.7805592805612
2019年11月17日11:13:12,16,87.0,19.333333333333332,2,2.7076184755537724,500.48817775611496
2019年11月17日11:13:17,17,84.66666666666667,20.5,2,-20.132829637929603,480.35534811818536
2019年11月17日11:13:21,18,83.68560791015626,19.833333333333332,2,-28.627229250990638,451.7281188671947
2019年11月17日11:13:25,19,77.33908081054688,18.833333333333332,1,-65.56895942592178,386.15915944127295
2019年11月17日11:13:32,20,74.66666666666666,3.8333333333333335,0,-41.47259478236123,344.6865646589117
2019年11月17日11:13:37,21,71.50000000000001,2.3333333333333335,1,-31.52140457972763,313.1651600791841
2019年11月17日11:13:44,22,73.83333333333333,2.1666666666666665,0,29.486596543488588,342.6517566226727
2019年11月17日11:13:51,23,71.33333333333333,5.5,0,-4.748086893949335,337.90366972872334
2019年11月17日11:13:57,24,71.31216939290364,9.902116139729818,0,-18.372624142451173,319.53104558627217
2019年11月17日11:14:24,0,14.0,52.333333333333336,2,61.289164962477116,61.289164962477116
2019年11月17日11:14:31,1,25.883768717447918,44.588033040364586,0,105.48429779917285,166.77346276164997
2019年11月17日11:14:36,2,20.333333333333336,56.333333333333336,4,-68.1788805283719,98.59458223327806
2019年11月17日11:14:41,3,28.333333333333332,60.166666666666664,1,52.35411200194022,150.94869423521828
2019年11月17日11:14:46,4,35.16666666666667,58.0,1,64.63603263748553,215.5847268727038
2019年11月17日11:14:53,5,12.153004964192709,85.39344278971355,0,-276.02121640898673,-60.43648953628292
2019年11月17日11:14:59,6,10.5,77.83333333333333,4,-21.341932190892408,-81.77842172717533
2019年11月17日11:15:03,7,10.5,72.66666666666667,1,-7.411994580745329,-89.19041630792066
2019年11月17日11:15:08,8,7.817829767862956,66.01162719726562,1,-29.299180945759815,-118.48959725368047
2019年11月17日11:15:13,9,12.564935048421225,58.833333333333336,1,41.904903800623,-76.58469345305747
2019年11月17日11:15:17,10,13.320987701416016,53.333333333333336,1,1.919958843063796,-74.66473460999367
2019年11月17日11:15:22,11,13.232510884602865,53.833333333333336,1,-10.0,-84.66473460999367
2019年11月17日11:15:29,12,17.6999994913737,76.78333536783855,0,-59.62909879135509,-144.29383340134876
2019年11月17日11:15:34,13,13.0,85.33333333333333,1,-68.9573298133169,-213.25116321466567
2019年11月17日11:15:38,14,7.388888676961263,84.24074300130208,1,-57.912809647316124,-271.1639728619818
2019年11月17日11:15:43,15,7.333333333333333,80.83333333333333,1,-16.37782710066091,-287.5417999626427
2019年11月17日11:15:56,0,7.374074300130208,77.5,1,-3.4676631731269936,-3.4676631731269936
2019年11月17日11:16:00,1,11.833333333333334,73.66666666666667,1,39.39092907154986,35.92326589842287
2019年11月17日11:16:05,2,11.0,83.33333333333333,2,-47.721188442735354,-11.797922544312485
2019年11月17日11:16:10,3,15.802547454833984,78.06581624348958,1,44.45113609629544,32.65321355198296
2019年11月17日11:16:14,4,15.802547454833984,78.06581624348958,1,-10.0,22.653213551982958
2019年11月17日11:16:19,5,33.5,78.16666666666667,1,60.07866342330942,82.73187697529238
2019年11月17日11:16:24,6,44.69665018717448,67.12032572428386,1,116.50689131931244,199.23876829460482
2019年11月17日11:16:28,7,44.69665018717448,67.12032572428386,1,-10.0,189.23876829460482
2019年11月17日11:16:33,8,47.166666666666664,59.333333333333336,1,21.212621556416593,210.45138985102142
2019年11月17日11:16:38,9,55.226409912109375,66.68804931640626,1,67.064178477996,277.5155683290174
2019年11月17日11:16:43,10,56.79936726888021,38.64576975504557,3,42.68707948162785,320.20264781064526
2019年11月17日11:16:49,11,52.0,65.33333333333333,3,-47.11062216222928,273.092025648416
2019年11月17日11:16:55,12,67.5,63.166666666666664,3,141.71328805693548,414.80531370535147
2019年11月17日11:17:00,13,79.33333333333333,59.0,3,120.91708372360188,535.7223974289534
2019年11月17日11:17:05,14,71.18320210774739,62.91253153483073,1,-82.35797905742572,453.3644183715277
2019年11月17日11:17:11,15,77.5,70.83333333333334,3,67.07661830534164,520.4410366768693
2019年11月17日11:17:16,16,79.39964294433592,66.64456176757812,3,30.508029990382113,550.9490666672514
2019年11月17日11:17:22,17,79.5,72.33333333333333,3,-15.169163806972676,535.7799028602788
2019年11月17日11:17:29,18,32.666666666666664,40.166666666666664,0,-468.9396776660183,66.84022519426043
2019年11月17日11:17:35,19,7.9980042775472,41.73453013102213,0,-264.71588082832994,-197.87565563406952
2019年11月17日11:17:42,20,7.959999720255534,41.666666666666664,0,0.0953792854176072,-197.7802763486519
2019年11月17日11:17:49,21,6.800427118937175,39.46172332763672,0,-21.0691717990224,-218.8494481476743
2019年11月17日11:17:56,22,8.146666844685873,42.0,0,-7.324985789306311,-226.17443393698062
2019年11月17日11:18:02,23,8.0,41.833333333333336,0,-9.008292842364085,-235.1827267793447
2019年11月17日11:18:09,24,6.751748402913411,39.01411437988281,0,-24.383225657179253,-259.56595243652396
2019年11月17日11:18:16,25,7.249420166015625,40.43426259358724,0,-18.798889064973707,-278.36484150149766
2019年11月17日11:18:22,26,7.007291793823242,38.87291717529297,0,-19.109795718618443,-297.4746372201161
2019年11月17日11:18:29,27,6.717171986897786,39.616162618001304,0,-26.049292082138322,-323.52392930225443
2019年11月17日11:18:36,28,8.119511922200521,41.75365956624349,0,-8.815117024984715,-332.33904632723915
2019年11月17日11:18:42,29,6.833333333333333,39.166666666666664,0,-22.095576667319108,-354.43462299455825
2019年11月17日11:18:56,0,7.087172826131185,35.10930379231771,4,-8.286138169702042,-8.286138169702042
2019年11月17日11:19:01,1,9.222222010294596,36.0,4,10.372005745333013,2.085867575630971
2019年11月17日11:19:07,2,11.209523518880209,34.666666666666664,4,15.378890664387654,17.464758240018625
2019年11月17日11:19:14,3,11.337963104248047,33.166666666666664,0,-10.0,7.464758240018625
2019年11月17日11:19:20,4,41.98462931315104,48.81172180175781,0,298.94750406668095,306.4122623066996
2019年11月17日11:19:25,5,50.333333333333336,58.166666666666664,1,63.19082506551695,369.6030873722165
2019年11月17日11:19:30,6,48.666666666666664,66.0,2,-23.86718518720329,345.73590218501323
2019年11月17日11:19:35,7,51.166666666666664,58.833333333333336,3,15.528245971056549,361.2641481560698
2019年11月17日11:19:41,8,57.666666666666664,26.5,4,124.26826783775851,485.5324159938283
2019年11月17日11:19:47,9,64.45071411132812,24.830047607421875,0,17.999158211153485,503.5315742049818
2019年11月17日11:19:54,10,73.0,17.5,0,111.8987247412008,615.4302989461826
2019年11月17日11:20:01,11,73.49999999999999,17.666666666666668,0,-11.162356703246985,604.2679422429355
2019年11月17日11:20:09,12,73.33333333333333,17.166666666666668,0,-11.648426522066302,592.6195157208692
2019年11月17日11:20:16,13,73.33333333333333,18.666666666666668,0,-7.846228911098194,584.773286809771
2019年11月17日11:20:23,14,73.49999999999999,17.333333333333332,0,-10.907772569019869,573.865514240751
2019年11月17日11:20:30,15,73.49999999999999,16.666666666666668,0,-17.09029912634975,556.7752151144014
2019年11月17日11:20:36,16,73.33333333333333,16.833333333333332,0,-13.295955907060488,543.4792592073409
2019年11月17日11:20:43,17,73.33333333333333,17.166666666666668,0,-7.190907286379797,536.2883519209611
2019年11月17日11:20:50,18,73.33333333333333,17.166666666666668,0,-11.893715350121283,524.3946365708398
2019年11月17日11:20:56,19,73.33333333333333,17.166666666666668,0,-11.401696679195084,512.9929398916447
2019年11月17日11:21:03,20,73.0,17.833333333333332,0,-14.464553134926064,498.52838675671865
2019年11月17日11:21:28,0,19.338616689046223,43.95629374186198,0,143.39825712764934,143.39825712764934
2019年11月17日11:21:33,1,18.276569366455078,46.350067138671875,4,-10.0,133.39825712764934
2019年11月17日11:21:40,2,88.5,54.333333333333336,0,620.2634456432768,753.6617027709261
2019年11月17日11:21:46,3,73.99189249674478,52.96036275227865,4,-150.2452509445115,603.4164518264147
2019年11月17日11:21:50,4,80.11904907226562,58.909525553385414,1,0.5696340183868642,603.9860858448016
2019年11月17日11:21:55,5,88.0,51.0,1,93.35629625245133,697.3423820972529
2019年11月17日11:21:59,6,97.40977986653645,51.43921915690104,1,65.54732944588125,762.8897115431341
2019年11月17日11:22:05,7,95.0,44.333333333333336,4,-43.960319767584224,718.9293917755499
2019年11月17日11:22:10,8,101.83333333333333,45.333333333333336,1,65.02666834623966,783.9560601217895
2019年11月17日11:22:15,9,110.83333333333333,50.666666666666664,1,101.00991524297399,884.9659753647635
2019年11月17日11:22:19,10,109.0,58.833333333333336,1,-10.200608144906198,874.7653672198574
2019年11月17日11:22:24,11,100.83333333333333,63.5,1,-86.30008973807179,788.4652774817855
2019年11月17日11:22:30,12,79.16666666666667,79.33333333333333,4,-247.3554978947169,541.1097795870686
2019年11月17日11:22:37,13,68.8121337890625,85.08153788248698,0,-152.80530422378774,388.30447536328086
2019年11月17日11:22:41,14,68.99999999999999,85.83333333333333,1,-5.199586616729164,383.1048887465517
2019年11月17日11:22:46,15,67.66666666666667,85.0,1,-78.23531917766701,304.8695695688847
2019年11月17日11:22:52,16,69.5,88.83333333333333,0,-71.85191411353884,233.01765545534585
2019年11月17日11:22:57,17,74.76356506347656,83.5155029296875,1,59.24152850070726,292.2591839560531
2019年11月17日11:23:02,18,69.16666666666667,85.5,1,-2.533875719794878,289.72530823625823
2019年11月17日11:23:06,19,68.16666666666667,85.16666666666667,1,-16.18130067123502,273.5440075650232
2019年11月17日11:23:11,20,68.69872538248698,85.44321695963542,1,-12.829789845516757,260.71421771950645
2019年11月17日11:23:15,21,67.91872151692708,85.31198628743489,1,-10.14143470891895,250.5727830105875
2019年11月17日11:23:20,22,68.83333333333333,85.16666666666667,1,594.8122513972455,845.385034407833
2019年11月17日11:23:25,23,67.5,84.83333333333333,1,-16.792331090576056,828.592703317257
2019年11月17日11:23:29,24,67.0,85.5,1,-10.341611180298287,818.2510921369587
2019年11月17日11:23:34,25,67.83333333333333,84.66666666666667,1,-10.273168682752498,807.9779234542062
2019年11月17日11:23:39,26,67.66666666666667,85.16666666666667,1,-20.742787731851706,787.2351357223545
2019年11月17日11:23:44,27,66.83333333333333,85.66666666666667,1,-38.6832889988608,748.5518467234937
2019年11月17日11:23:48,28,67.99999999999999,84.66666666666667,1,586.4092224630394,1334.9610691865332
2019年11月17日11:23:53,29,68.83333333333333,85.0,1,1.1585025354344225,1336.1195717219675
2019年11月17日11:23:57,30,68.34166463216145,85.5812479654948,1,4.936955933211777,1341.0565276551793
2019年11月17日11:24:02,31,67.0,88.33333333333333,1,-26.824875112809252,1314.23165254237
2019年11月17日11:24:07,32,67.83333333333333,85.0,1,-21.7613487808066,1292.4703037615634
2019年11月17日11:24:11,33,68.99999999999999,85.5,1,8.54857800972809,1301.0188817712915
2019年11月17日11:24:16,34,67.83333333333333,85.16666666666667,1,-9.305745762889046,1291.7131360084024
2019年11月17日11:24:20,35,68.99999999999999,85.5,1,8.211018548169307,1299.9241545565717
2019年11月17日11:24:25,36,66.83333333333333,84.83333333333333,1,-28.900999102689013,1271.0231554538827
2019年11月17日11:24:29,37,65.0,85.33333333333333,1,-50.439411717188136,1220.5837437366945
2019年11月17日11:24:34,38,68.89323425292969,85.19039408365886,1,-3.8827711380179153,1216.7009725986766
2019年11月17日11:24:53,0,4.833333333333333,47.833333333333336,4,-0.15513101946709185,-0.15513101946709185
2019年11月17日11:25:00,1,12.11111068725586,43.333333333333336,0,71.10841442344963,70.95328340398254
2019年11月17日11:25:05,2,4.166666666666667,48.166666666666664,4,-85.89619792329017,-14.942914519307635
2019年11月17日11:25:10,3,7.0631669362386065,44.92628479003906,1,12.342317062214931,-2.6005974570927037
2019年11月17日11:25:17,4,12.10110855102539,45.478302001953125,0,-10.0,-12.600597457092704
2019年11月17日11:25:21,5,12.10110855102539,45.478302001953125,1,-10.0,-22.600597457092704
2019年11月17日11:25:26,6,32.5,29.333333333333332,1,68.26568544106067,45.665087983967965
2019年11月17日11:25:31,7,38.333333333333336,38.5,2,45.01945923107513,90.6845472150431
2019年11月17日11:25:38,8,38.833333333333336,39.333333333333336,0,-10.0,80.6845472150431
2019年11月17日11:25:44,9,133.8722941080729,22.166666666666668,0,477.21532550959694,557.8998727246401
2019年11月17日11:25:49,10,145.35134887695312,18.833333333333332,2,75.0744361519915,632.9743088766315
2019年11月17日11:25:55,11,142.92222086588544,19.333333333333332,4,-23.37803010504814,609.5962787715835
2019年11月17日11:26:01,12,168.32139078776044,26.12798563639323,3,236.78091562615379,846.3771943977372
2019年11月17日11:26:06,13,175.0,18.0,3,27.031733028407814,873.408927426145
2019年11月17日11:26:12,14,187.0,2.8333333333333335,3,29.052126139026342,902.4610535651714
2019年11月17日11:26:19,15,139.33333333333334,43.666666666666664,0,-342.23251845478075,560.2285351103906
2019年11月17日11:26:24,16,52.5,3.3333333333333335,2,-902.9952976405157,-342.7667625301251
2019年11月17日11:26:31,17,16.9771245320638,2.5,0,-1229.8540326939142,-1572.6207952240393
2019年11月17日11:26:37,18,157.99999999999997,0.6666666666666666,0,1205.1133317132058,-367.50746351083353
2019年11月17日11:26:43,19,160.83333333333334,77.83333333333333,4,43.83170200732792,-323.6757615035056
2019年11月17日11:26:49,20,148.83333333333334,79.0,4,-122.17974967204114,-445.8555111755468
2019年11月17日11:26:55,21,60.0,0.6666666666666666,0,-924.2764645807835,-1370.1319757563301
2019年11月17日11:27:00,22,86.5,0.5,1,273.78760902488864,-1096.3443667314414
2019年11月17日11:27:05,23,176.0,0.5,1,784.9350688213786,-311.4092979100627
2019年11月17日11:27:10,24,176.83333333333334,84.48214213053386,4,58.4652615520298,-252.94403635803292
2019年11月17日11:27:15,25,70.83459981282552,0.5,1,-1032.6643537146074,-1285.6083900726403
2019年11月17日11:27:20,26,166.16666666666669,0.5,1,894.7851165146334,-390.8232735580069
2019年11月17日11:27:25,27,196.33333333333334,81.83333333333333,4,218.33593486326762,-172.4873386947393
2019年11月17日11:27:31,28,178.76922607421875,72.19872029622395,3,-162.04336057681772,-334.530699271557
2019年11月17日11:27:36,29,155.5,0.3333333333333333,2,-303.03544172634304,-637.5661409979
2019年11月17日11:27:41,30,152.66666666666666,0.5,4,-151.4538634678128,-789.0200044657128
2019年11月17日11:27:47,31,179.33333333333334,0.5,3,222.9625952100227,-566.0574092556901
2019年11月17日11:27:52,32,167.99754842122397,0.5,3,-37.687192837868224,-603.7446020935583
2019年11月17日11:27:59,33,198.16666666666666,81.0,3,203.76698642134045,-399.9776156722179
2019年11月17日11:28:03,34,178.33333333333334,0.5,2,-211.72688529476503,-611.7045009669829
2019年11月17日11:28:09,35,5.166666666666667,44.833333333333336,3,-1624.5720719412463,-2236.2765729082294
2019年11月17日11:28:16,36,127.33589680989583,0.5,0,-272.5998252263051,-2508.8763981345346
2019年11月17日11:28:23,37,187.5,0.3333333333333333,0,561.4854654166903,-1947.3909327178444
2019年11月17日11:28:28,38,194.33333333333334,0.6666666666666666,4,568.0075703254266,-1379.383362392418
2019年11月17日11:28:35,39,191.98907470703125,1.0,4,8.593780082075,-1370.789582310343
2019年11月17日11:28:43,0,171.29534912109375,83.85232035319011,2,202.9405546705985,202.9405546705985
2019年11月17日11:28:48,1,4.833333333333333,58.333333333333336,3,-1595.318258381506,-1392.3777037109076
2019年11月17日11:28:53,2,191.16666666666666,0.8333333333333334,1,135.52761445344458,-1256.850089257463
2019年11月17日11:28:59,3,188.1590372721354,0.8330788612365723,4,12.219122458446918,-1244.630966799016
2019年11月17日11:29:05,4,188.66666666666666,0.6666666666666666,0,-101.524292290554,-1346.15525908957
2019年11月17日11:29:11,5,191.5,0.5,4,-10.0,-1356.15525908957
2019年11月17日11:29:17,6,187.16666666666666,0.5,4,1695.0825104635987,338.92725137402863
2019年11月17日11:29:22,7,187.33089192708334,0.5,4,-10.0,328.92725137402863
2019年11月17日11:29:28,8,194.65555826822916,70.67222086588542,4,140.052454601051,468.97970597507964
2019年11月17日11:29:33,9,162.66666666666669,0.5,1,-386.07896083343337,82.90074514164627
2019年11月17日11:29:37,10,162.0,0.3333333333333333,2,-52.21179355584155,30.688951585804716
2019年11月17日11:29:42,11,191.33333333333334,1.3333333333333333,1,245.79310357555244,276.48205516135715
